sabinsid,metro,state,metname,leaid,name,regclosed
"0403400000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400000904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400001804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400002904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403400003904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403400,"GILBERT UNIFIED DISTRICT",0
"0403550000104",22380,"AZ","Flagstaff, AZ",403550,"GRAND CANYON UNIFIED DISTRICT",0
"0403950000204",46060,"AZ","Tucson, AZ",403950,"INDIAN OASIS-BABOQUIVARI UNIFIED DISTRICT",0
"0403960000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",0
"0403960000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",0
"0403960000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",0
"0403960000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",1
"0403960001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",0
"0403960001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",1
"0403960001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",403960,"ISAAC ELEMENTARY DISTRICT",0
"0404230000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230000904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",1
"0404230001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230001804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230001904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230002904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230003104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404230003204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404230,"KYRENE ELEMENTARY DISTRICT",0
"0404290000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404290,"LAVEEN ELEMENTARY DISTRICT",0
"0404290000304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404290,"LAVEEN ELEMENTARY DISTRICT",0
"0404290000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404290,"LAVEEN ELEMENTARY DISTRICT",0
"0404500000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404500,"MADISON ELEMENTARY DISTRICT",0
"0404500000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404500,"MADISON ELEMENTARY DISTRICT",0
"0404500000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404500,"MADISON ELEMENTARY DISTRICT",0
"0404500001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404500,"MADISON ELEMENTARY DISTRICT",0
"0404630000104",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630000404",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630000704",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630000804",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630000904",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001004",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001204",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001304",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001404",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001504",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404630001604",46060,"AZ","Tucson, AZ",404630,"MARANA UNIFIED DISTRICT",0
"0404770000104",46060,"AZ","Tucson, AZ",404770,"ALTAR VALLEY ELEMENTARY DISTRICT",0
"0404970000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",1
"0404970000904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970001904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970002904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970003904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970004804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",1
"0404970005604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970005904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970006204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970006304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970006404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",1
"0404970006604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970006704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970006804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0404970007904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",404970,"MESA UNIFIED DISTRICT",0
"0405400000304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405400,"MURPHY ELEMENTARY DISTRICT",0
"0405400000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405400,"MURPHY ELEMENTARY DISTRICT",0
"0405400000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405400,"MURPHY ELEMENTARY DISTRICT",0
"0405400000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405400,"MURPHY ELEMENTARY DISTRICT",0
"0405670000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405670,"OSBORN ELEMENTARY DISTRICT",0
"0405930000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930001804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",1
"0405930002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930002904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930003904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930004004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0405930004404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",1
"0405930004604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",405930,"PARADISE VALLEY UNIFIED DISTRICT",0
"0406250000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250001904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250002904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406250003804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406250,"PEORIA UNIFIED SCHOOL DISTRICT",0
"0406300000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",1
"0406300000304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300000804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",1
"0406300000904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300001004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300001204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",0
"0406300001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406300,"PHOENIX ELEMENTARY DISTRICT",1
"0406850000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",406850,"RAY UNIFIED DISTRICT",0
"0407020000204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407020,"RIVERSIDE ELEMENTARY DISTRICT",0
"0407080000204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080000404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080000504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080000904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",1
"0407080001404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001504",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",1
"0407080001604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001804",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080001904",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080002004",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080002104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080002204",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080002304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407080002404",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407080,"ROOSEVELT ELEMENTARY DISTRICT",0
"0407300000504",46060,"AZ","Tucson, AZ",407300,"SAHUARITA UNIFIED DISTRICT",0
"0407380000104",46060,"AZ","Tucson, AZ",407380,"SAN FERNANDO ELEMENTARY DISTRICT",0
"0407570000104",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407570,"SCOTTSDALE UNIFIED DISTRICT",0
"0407570000304",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407570,"SCOTTSDALE UNIFIED DISTRICT",0
"0407570000604",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407570,"SCOTTSDALE UNIFIED DISTRICT",0
"0407570000704",38060,"AZ","Phoenix-Mesa-Scottsdale, AZ",407570,"SCOTTSDALE UNIFIED DISTRICT",0
